Silicate_ID,Structure,E_ads,Area
FOR010_46,"{'numbers': [14, 8, 8, 8, 8, 12, 14, 8, 8, 6, 8, 8, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 6], 'positions': [[2.08518655, 4.10056345, 6.60733413], [2.08518655, 2.47477865, 6.63171723], [0.77693033, 4.81189665, 5.89472841], [3.39344276, 4.81189665, 5.89472841], [0.27914437, 4.874533, 8.65075507], [2.08518655, 6.18947818, 4.70340103], [2.08518655, 8.91068876, 6.60733413], [2.08518655, 7.28490396, 6.63171723], [3.39344276, 9.62202196, 5.89472841], [6.0000005, 1.18987469, 8.58616307], [6.3452425, 0.06440769, 8.65075507], [5.6547575, 2.31534169, 8.52157107], [5.11823561, 3.78441552, 5.27756113], [8.15128468, 4.10056345, 6.60733413], [8.15128468, 2.47477865, 6.63171723], [5.11823561, 4.8798413, 3.34924493], [5.11823561, 2.67836661, 7.04002181], [6.84302847, 4.81189665, 5.89472841], [6.42649183, 2.406834, 4.08623375], [9.45954089, 4.81189665, 5.89472841], [6.3452425, 4.874533, 8.65075507], [5.6547575, 7.125467, 8.52157107], [8.15128468, 6.18947818, 4.70340103], [5.11823561, 8.59454083, 5.27756113], [8.15128468, 8.91068876, 6.60733413], [5.11823561, 6.5056261, 3.37362803], [8.15128468, 7.28490396, 6.63171723], [5.11823561, 7.48849192, 7.04002181], [6.84302847, 9.62202196, 5.89472841], [6.42649183, 7.21695931, 4.08623375], [3.8099794, 7.21695931, 4.08623375], [9.45954089, 9.62202196, 5.89472841], [6.0000005, 10.81012531, 8.58616307], [6.3452425, 9.68465831, 8.65075507], [5.6547575, 11.93559231, 8.52157107], [11.72085563, 7.125467, 8.52157107], [11.18433374, 7.48849192, 7.04002181], [6.0000005, 6.0, 8.58616307]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.98890394715022, 179.548063027996, 3.01917300009329, -0.366093892150502]",29.17868964225
FOR010_47,"{'numbers': [8, 6, 8, 8, 12, 14, 8, 8, 8, 8, 8, 8, 12, 14, 8, 8, 8, 8, 8, 6, 8, 8, 12, 8, 8, 8, 8, 12, 8, 8, 6], 'positions': [[1.09551137, 6.0986725, 8.53884216], [5.9999995, 1.18987419, 8.36286616], [4.8383905, 1.09120219, 8.18689016], [7.1616095, 1.28854719, 8.53884216], [2.29244889, 4.14697771, 4.65248523], [5.32549796, 4.46312564, 5.98225822], [5.32549796, 2.83734084, 6.00664132], [2.29244889, 3.0409288, 6.4149459], [4.01724175, 5.17445884, 5.2696525], [6.63375417, 5.17445884, 5.2696525], [4.8383905, 5.9013275, 8.18689016], [7.1616095, 6.0986725, 8.53884216], [5.32549796, 6.55204037, 4.07832512], [5.32549796, 9.27325095, 5.98225822], [5.32549796, 7.64746615, 6.00664132], [2.29244889, 7.85105411, 6.4149459], [4.01724175, 9.98458415, 5.2696525], [3.60070511, 7.5795215, 3.46115784], [6.63375417, 9.98458415, 5.2696525], [5.9999995, 10.81012481, 8.36286616], [4.8383905, 10.71145281, 8.18689016], [7.1616095, 10.90879781, 8.53884216], [8.35854702, 4.14697771, 4.65248523], [8.35854702, 3.0409288, 6.4149459], [10.08333988, 5.17445884, 5.2696525], [7.05029081, 2.76939619, 3.46115784], [10.90448863, 5.9013275, 8.18689016], [8.35854702, 8.95710302, 4.65248523], [8.35854702, 7.85105411, 6.4149459], [7.05029081, 7.5795215, 3.46115784], [5.9999995, 5.9999995, 8.36286616]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.27938644465144, 176.021093183797, 2.78846719534932, -0.675173808050431]",29.17868964225
FOR010_48,"{'numbers': [14, 8, 12, 14, 8, 8, 8, 12, 14, 8, 8, 8, 8, 8, 6, 8, 8, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 6], 'positions': [[2.0813936, 3.20544763, 6.33011813], [3.38964981, 3.91678084, 5.61751241], [2.0813936, 5.29436236, 4.42618503], [2.0813936, 8.01557294, 6.33011813], [2.0813936, 6.38978814, 6.35450123], [3.38964981, 8.72690615, 5.61751241], [0.8194592, 6.44018689, 8.92797107], [5.11444267, 2.8892997, 5.00034513], [8.14749173, 3.20544763, 6.33011813], [8.14749173, 1.57966283, 6.35450123], [5.11444267, 3.98472549, 3.07202893], [5.11444267, 1.7832508, 6.76280581], [6.83923552, 3.91678084, 5.61751241], [9.45574794, 3.91678084, 5.61751241], [5.85799633, 1.11327958, 8.66893807], [4.83043633, 0.59649858, 8.40990507], [6.88555733, 1.63006158, 8.92797107], [8.14749173, 5.29436236, 4.42618503], [5.11444267, 7.69942501, 5.00034513], [8.14749173, 8.01557294, 6.33011813], [5.11444267, 5.61051028, 3.09641203], [8.14749173, 6.38978814, 6.35450123], [5.11444267, 6.59337611, 6.76280581], [6.83923552, 8.72690615, 5.61751241], [6.42269888, 6.32184349, 3.80901775], [3.80618645, 6.32184349, 3.80901775], [9.45574794, 8.72690615, 5.61751241], [4.83043633, 5.40662389, 8.40990507], [6.88555733, 6.44018689, 8.92797107], [5.11444267, 11.40350142, 6.76280581], [5.85799633, 10.7335302, 8.66893807], [4.83043633, 10.2167492, 8.40990507], [6.88555733, 11.2503122, 8.92797107], [11.1805408, 6.59337611, 6.76280581], [10.89653446, 5.40662389, 8.40990507], [5.85799633, 5.92340489, 8.66893807]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-3.01903756395154, 179.543226872069, 3.3648605856286, -0.239651084951447]",29.17868964225
FOR010_49,"{'numbers': [8, 14, 8, 8, 8, 8, 6, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 12, 8, 8, 12, 8, 8, 8, 8, 8, 6], 'positions': [[0.9093675, 6.2692975, 7.59210266], [5.02453437, 3.65471968, 5.75892572], [5.02453437, 2.02893488, 5.78330882], [1.9914853, 2.23252284, 6.1916134], [3.71627816, 4.36605288, 5.04632], [6.33279058, 4.36605288, 5.04632], [5.98791763, 1.18987419, 8.17713866], [6.97546563, 1.45917219, 7.59210266], [5.00036863, 0.92057719, 8.76217466], [5.02453437, 5.74363441, 3.85499262], [1.9914853, 8.14869706, 4.42915273], [5.02453437, 8.46484499, 5.75892572], [5.02453437, 6.83906019, 5.78330882], [1.9914853, 7.04264815, 6.1916134], [3.71627816, 9.17617819, 5.04632], [3.29974152, 6.77111554, 3.23782534], [6.33279058, 9.17617819, 5.04632], [6.97546563, 6.2692975, 7.59210266], [5.00036863, 5.7307025, 8.76217466], [5.98791763, 10.81012481, 8.17713866], [6.97546563, 11.07942281, 7.59210266], [5.00036863, 10.54082781, 8.76217466], [8.05758343, 3.33857175, 4.42915273], [8.05758343, 2.23252284, 6.1916134], [9.78237629, 4.36605288, 5.04632], [8.05758343, 8.14869706, 4.42915273], [11.0906325, 6.83906019, 5.78330882], [8.05758343, 7.04264815, 6.1916134], [9.78237629, 9.17617819, 5.04632], [6.74932722, 6.77111554, 3.23782534], [11.06646676, 5.7307025, 8.76217466], [5.98791763, 5.9999995, 8.17713866]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.85781044184955, 179.36062183643, 2.95549542425307, -0.25412053534933]",29.17868964225
FOR010_50,"{'numbers': [14, 8, 12, 14, 8, 8, 8, 8, 8, 12, 14, 8, 6, 8, 8, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 6, 8, 8, 8, 6], 'positions': [[4.17548967, 0.98915644, 6.20350013], [5.48374588, 1.70048964, 5.49089441], [4.17548967, 3.07807117, 4.29956703], [4.17548967, 5.79928175, 6.20350013], [4.17548967, 4.17349695, 6.22788323], [1.1424406, 4.37708491, 6.63618781], [2.86723345, 6.51061495, 5.49089441], [5.48374588, 6.51061495, 5.49089441], [0.69589287, 6.7787415, 8.15354107], [4.17548967, 7.88819648, 4.29956703], [4.17548967, 10.60940706, 6.20350013], [4.17548967, 8.98362226, 6.22788323], [6.0, 1.18987419, 8.60406507], [5.238009, 0.41113319, 9.05458907], [6.761991, 1.96861619, 8.15354107], [7.20853873, 5.48313382, 4.87372713], [10.2415878, 5.79928175, 6.20350013], [10.2415878, 4.17349695, 6.22788323], [7.20853873, 6.5785596, 2.94541093], [7.20853873, 4.37708491, 6.63618781], [8.93333159, 6.51061495, 5.49089441], [8.51679495, 4.1055523, 3.68239975], [5.90028252, 4.1055523, 3.68239975], [5.238009, 5.2212585, 9.05458907], [6.761991, 6.7787415, 8.15354107], [7.20853873, 10.29325913, 4.87372713], [10.2415878, 8.98362226, 6.22788323], [7.20853873, 9.18721022, 6.63618781], [5.90028252, 8.91567761, 3.68239975], [6.0, 10.81012481, 8.60406507], [5.238009, 10.03138381, 9.05458907], [6.761991, 11.58886681, 8.15354107], [11.30410713, 5.2212585, 9.05458907], [6.0, 5.9999995, 8.60406507]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-3.12997158185067, 178.738782253547, 2.94743378143718, -0.368656728548785]",29.17868964225
FOR010_M2II_1,"{'numbers': [8, 12, 14, 8, 8, 6, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 12, 6, 8, 8, 12, 12, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 14, 8, 6], 'positions': [[0.91321837, 5.5488525, 8.88986497], [1.8466272, 2.77417337, 6.95837738], [4.87967627, 4.78188207, 3.11013503], [1.8466272, 3.86959915, 5.03006118], [4.87967627, 4.07318712, 4.62175661], [5.9999995, 1.18987419, 8.41295297], [5.0206835, 1.64102219, 7.93603997], [6.9793165, 0.73872719, 8.88986497], [3.36315174, 7.54369567, 4.08228966], [4.87967627, 5.17923603, 6.38421728], [1.8466272, 7.58429868, 6.95837738], [1.8466272, 5.49538395, 5.05444428], [4.87967627, 6.40766687, 3.13451813], [1.8466272, 8.67972446, 5.03006118], [4.87967627, 8.88331243, 4.62175661], [3.15488342, 6.20671716, 5.76705], [5.0206835, 6.4511475, 7.93603997], [6.9793165, 5.5488525, 8.88986497], [4.87967627, 9.98936134, 6.38421728], [5.9999995, 10.81012481, 8.41295297], [5.0206835, 11.26127281, 7.93603997], [6.9793165, 10.35897781, 8.88986497], [6.3962008, 2.73357035, 4.08228966], [7.91272533, 2.77417337, 6.95837738], [7.91272533, 3.86959915, 5.03006118], [6.60446912, 1.39659185, 5.76705], [9.42924987, 7.54369567, 4.08228966], [6.3962008, 7.54369567, 4.08228966], [10.9457744, 5.17923603, 6.38421728], [7.91272533, 7.58429868, 6.95837738], [7.91272533, 5.49538395, 5.05444428], [7.91272533, 8.67972446, 5.03006118], [7.91272533, 6.2040789, 3.54282271], [9.22098155, 6.20671716, 5.76705], [6.60446912, 6.20671716, 5.76705], [11.08678163, 6.4511475, 7.93603997], [7.91272533, 10.30550926, 5.05444428], [6.60446912, 11.01684247, 5.76705], [5.9999995, 5.9999995, 8.41295297]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.35400686795151, 120.091681463927, 2.28986838791841, -2.84140571764988]",29.17868964225
FOR010_M2II_2,"{'numbers': [12, 8, 8, 12, 8, 6, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 12, 8, 8, 8, 6], 'positions': [[2.18847675, 2.35210085, 6.91766214], [2.18847675, 6.05617725, 5.15520147], [0.21871237, 4.8879075, 8.53172083], [2.18847675, 7.16222616, 6.91766214], [5.22152581, 1.04246397, 5.56350604], [5.9999995, 1.18987519, 8.80037383], [6.2848105, 0.07778219, 8.53172083], [5.7151895, 2.30196719, 9.06902583], [6.73805035, 4.71656049, 4.61573452], [3.70500128, 4.71656049, 4.61573452], [8.25457488, 2.35210085, 6.91766214], [5.22152581, 4.7571635, 7.49182224], [8.25457488, 6.7648722, 3.64357989], [5.22152581, 2.66824877, 5.58788914], [5.22152581, 5.85258928, 5.56350604], [5.22152581, 3.37694372, 4.07626757], [8.25457488, 6.05617725, 5.15520147], [6.94631867, 6.05353899, 2.93097417], [6.52978203, 3.37958198, 6.30049486], [3.9132696, 3.37958198, 6.30049486], [6.2848105, 4.8879075, 8.53172083], [5.7151895, 7.1120925, 9.06902583], [6.73805035, 9.5266858, 4.61573452], [3.70500128, 9.5266858, 4.61573452], [8.25457488, 7.16222616, 6.91766214], [5.22152581, 9.56728881, 7.49182224], [5.22152581, 7.47837408, 5.58788914], [5.22152581, 10.66271459, 5.56350604], [5.22152581, 8.18706903, 4.07626757], [6.52978203, 8.18970729, 6.30049486], [3.9132696, 8.18970729, 6.30049486], [5.9999995, 10.81012581, 8.80037383], [6.2848105, 9.69803281, 8.53172083], [5.7151895, 11.92221781, 9.06902583], [9.77109941, 4.71656049, 4.61573452], [11.28762394, 4.7571635, 7.49182224], [9.97936773, 3.37958198, 6.30049486], [11.78128763, 7.1120925, 9.06902583], [9.97936773, 8.18970729, 6.30049486], [5.9999995, 6.0000005, 8.80037383]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.40690022405147, 121.988105478931, 2.24505908378011, -2.82836017105114]",29.17868964225
FOR010_M2II_3,"{'numbers': [8, 12, 8, 8, 6, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 6, 8, 8, 12, 12, 14, 8, 8, 8, 8, 12, 14, 8, 6], 'positions': [[0.95564737, 6.3544675, 7.94420247], [3.4379232, 0.97966575, 6.96503988], [3.4379232, 2.07509153, 5.03672368], [6.47097227, 2.2786795, 4.62841911], [6.0000005, 1.18987519, 8.41370247], [4.9782545, 0.83540719, 8.88320247], [7.0217455, 1.54434219, 7.94420247], [4.95444774, 5.74918805, 4.08895216], [1.92139867, 5.74918805, 4.08895216], [6.47097227, 3.38472841, 6.39087978], [3.4379232, 5.78979106, 6.96503988], [6.47097227, 7.79749976, 3.11679753], [3.4379232, 3.70087633, 5.06110678], [6.47097227, 4.61315925, 3.14118063], [3.4379232, 6.88521684, 5.03672368], [3.4379232, 4.40957128, 3.54948521], [6.47097227, 7.08880481, 4.62841911], [4.74617942, 4.41220954, 5.7737125], [2.12966699, 4.41220954, 5.7737125], [4.9782545, 5.6455325, 8.88320247], [7.0217455, 6.3544675, 7.94420247], [6.47097227, 8.19485372, 6.39087978], [3.4379232, 10.59991637, 6.96503988], [3.4379232, 8.51100164, 5.06110678], [4.74617942, 9.22233485, 5.7737125], [2.12966699, 9.22233485, 5.7737125], [6.0000005, 10.81012581, 8.41370247], [4.9782545, 10.45565781, 8.88320247], [7.0217455, 11.16459281, 7.94420247], [7.9874968, 5.74918805, 4.08895216], [9.50402133, 5.78979106, 6.96503988], [9.50402133, 3.70087633, 5.06110678], [9.50402133, 6.88521684, 5.03672368], [10.81227755, 4.41220954, 5.7737125], [8.19576512, 4.41220954, 5.7737125], [11.04435263, 5.6455325, 8.88320247], [9.50402133, 10.59991637, 6.96503988], [9.50402133, 8.51100164, 5.06110678], [8.19576512, 9.22233485, 5.7737125], [6.0000005, 6.0000005, 8.41370247]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.64295750115093, 114.436202668381, 2.60904668643048, -2.91136367404874]",29.17868964225
FOR010_M2II_4,"{'numbers': [12, 8, 8, 12, 8, 6, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 8, 8, 6], 'positions': [[2.7170256, 1.55145409, 6.47413178], [2.7170256, 5.25553049, 4.71167111], [1.13341099, 5.8237975, 8.79995047], [2.7170256, 6.3615794, 6.47413178], [0.99223275, 7.38906053, 5.8569645], [6.07058912, 1.18987419, 8.50920447], [4.94166912, 1.36607719, 8.21845747], [7.19950912, 1.01367219, 8.79995047], [7.2665992, 3.91591373, 4.17220416], [4.23355013, 3.91591373, 4.17220416], [8.78312373, 1.55145409, 6.47413178], [5.75007467, 3.95651674, 7.04829188], [8.78312373, 5.96422544, 3.20004953], [5.75007467, 1.86760201, 5.14435878], [5.75007467, 5.05194252, 5.11997568], [5.75007467, 2.57629696, 3.63273721], [8.78312373, 5.25553049, 4.71167111], [7.05833088, 2.57893522, 5.8569645], [4.44181845, 2.57893522, 5.8569645], [4.94166912, 6.1762025, 8.21845747], [7.19950912, 5.8237975, 8.79995047], [7.2665992, 8.72603904, 4.17220416], [4.23355013, 8.72603904, 4.17220416], [8.78312373, 6.3615794, 6.47413178], [5.75007467, 8.76664205, 7.04829188], [5.75007467, 6.67772732, 5.14435878], [5.75007467, 9.86206783, 5.11997568], [5.75007467, 7.38642227, 3.63273721], [7.05833088, 7.38906053, 5.8569645], [4.44181845, 7.38906053, 5.8569645], [6.07058912, 10.81012481, 8.50920447], [4.94166912, 10.98632781, 8.21845747], [7.19950912, 10.63392281, 8.79995047], [11.00776725, 6.1762025, 8.21845747], [10.50791658, 7.38906053, 5.8569645], [6.07058912, 5.9999995, 8.50920447]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.40925489335245, 121.918181298053, 2.23623611770016, -2.83336720215198]",29.17868964225
FOR010_M2II_5,"{'numbers': [12, 12, 12, 14, 8, 8, 8, 8, 12, 8, 6, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 8, 6], 'positions': [[2.72005942, 4.55493706, 4.08001616], [4.23658396, 2.19047742, 6.38194378], [1.20353489, 4.59554007, 6.95610388], [4.23658396, 6.60324877, 3.10786153], [1.20353489, 5.69096585, 5.02778768], [4.23658396, 5.89455382, 4.61948311], [2.5117911, 3.21795855, 5.7647765], [0.56865137, 5.127319, 8.89213847], [4.23658396, 7.00060273, 6.38194378], [2.5117911, 8.02808386, 5.7647765], [6.0000005, 1.18987469, 8.41720547], [6.6347495, 0.31719369, 8.89213847], [5.3652505, 2.06255569, 7.94227147], [8.78615756, 4.55493706, 4.08001616], [5.75310849, 4.55493706, 4.08001616], [7.26963302, 4.59554007, 6.95610388], [7.26963302, 2.50662534, 5.05217078], [7.26963302, 5.69096585, 5.02778768], [7.26963302, 3.21532029, 3.54054921], [10.30268209, 5.89455382, 4.61948311], [8.57788924, 3.21795855, 5.7647765], [5.96137681, 3.21795855, 5.7647765], [6.6347495, 5.127319, 8.89213847], [5.3652505, 6.872681, 7.94227147], [5.75310849, 9.36506237, 4.08001616], [10.30268209, 7.00060273, 6.38194378], [7.26963302, 9.40566538, 6.95610388], [7.26963302, 7.31675065, 5.05217078], [7.26963302, 10.50109116, 5.02778768], [7.26963302, 8.0254456, 3.54054921], [8.57788924, 8.02808386, 5.7647765], [5.96137681, 8.02808386, 5.7647765], [6.0000005, 10.81012531, 8.41720547], [6.6347495, 9.93744431, 8.89213847], [5.3652505, 11.68280631, 7.94227147], [11.43134863, 6.872681, 7.94227147], [6.0000005, 6.0, 8.41720547]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.75032839155142, 126.367793796856, 2.22271837263309, -1.80291922514994]",29.17868964225
FOR010_M2II_6,"{'numbers': [8, 12, 14, 8, 8, 6, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 12, 8, 6, 8, 8, 12, 12, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 14, 8, 6], 'positions': [[0.90830339, 5.420894, 7.93940697], [2.08676756, 2.1093217, 6.95494538], [5.11981662, 4.1170304, 3.10670303], [2.08676756, 3.20474748, 5.02662918], [5.11981662, 3.40833545, 4.61832461], [6.06489652, 1.18987469, 8.41635197], [6.97440152, 0.61076869, 7.93940697], [5.15539052, 1.76898069, 8.89329697], [3.60329209, 6.878844, 4.07885766], [5.11981662, 4.51438436, 6.38078528], [2.08676756, 6.91944701, 6.95494538], [2.08676756, 4.83053228, 5.05101228], [5.11981662, 5.7428152, 3.13108613], [2.08676756, 8.01487279, 5.02662918], [5.11981662, 8.21846076, 4.61832461], [3.39502377, 5.54186549, 5.763618], [0.77851134, 5.54186549, 5.763618], [6.97440152, 5.420894, 7.93940697], [5.15539052, 6.579106, 8.89329697], [5.11981662, 9.32450967, 6.38078528], [3.39502377, 10.3519908, 5.763618], [6.06489652, 10.81012531, 8.41635197], [6.97440152, 10.23101931, 7.93940697], [5.15539052, 11.38923131, 8.89329697], [6.63634116, 2.06871868, 4.07885766], [8.15286569, 2.1093217, 6.95494538], [8.15286569, 3.20474748, 5.02662918], [6.84460948, 0.73174018, 5.763618], [9.66939022, 6.878844, 4.07885766], [6.63634116, 6.878844, 4.07885766], [11.18591475, 4.51438436, 6.38078528], [8.15286569, 6.91944701, 6.95494538], [8.15286569, 4.83053228, 5.05101228], [8.15286569, 8.01487279, 5.02662918], [8.15286569, 5.53922723, 3.53939071], [9.4611219, 5.54186549, 5.763618], [6.84460948, 5.54186549, 5.763618], [11.22148866, 6.579106, 8.89329697], [8.15286569, 9.64065759, 5.05101228], [6.84460948, 10.3519908, 5.763618], [6.06489652, 6.0, 8.41635197]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.64470433615247, 114.315522689802, 2.60753247702702, -2.91033760075265]",29.17868964225
FOR010_M2II_7,"{'numbers': [12, 8, 12, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 6, 8, 8, 12, 12, 8, 8, 12, 12, 14, 8, 8, 6], 'positions': [[1.18233652, 5.65279004, 6.34787428], [0.81280937, 5.428463, 8.92620797], [5.73191012, 3.20712436, 4.04594666], [7.24843465, 0.84266472, 6.34787428], [4.21538558, 3.24772738, 6.92203438], [7.24843465, 5.25543608, 3.07379203], [4.21538558, 4.34315316, 4.99371818], [7.24843465, 4.54674113, 4.58541361], [5.5236418, 1.87014586, 5.730707], [2.90712937, 1.87014586, 5.730707], [5.9999995, 1.18987469, 8.38684897], [6.8789075, 0.61833769, 8.92620797], [5.1210925, 1.76141169, 7.84748997], [5.73191012, 8.01724968, 4.04594666], [2.69886105, 8.01724968, 4.04594666], [7.24843465, 5.65279004, 6.34787428], [4.21538558, 8.05785269, 6.92203438], [4.21538558, 5.96893796, 5.01810128], [7.24843465, 6.88122088, 3.09817513], [4.21538558, 9.15327847, 4.99371818], [4.21538558, 6.67763291, 3.50647971], [7.24843465, 9.35686644, 4.58541361], [5.5236418, 6.68027117, 5.730707], [2.90712937, 6.68027117, 5.730707], [6.8789075, 5.428463, 8.92620797], [5.1210925, 6.571537, 7.84748997], [7.24843465, 10.46291535, 6.34787428], [5.9999995, 10.81012531, 8.38684897], [6.8789075, 10.23858831, 8.92620797], [5.1210925, 11.38166231, 7.84748997], [8.76495918, 3.20712436, 4.04594666], [10.28148371, 3.24772738, 6.92203438], [10.28148371, 4.34315316, 4.99371818], [8.9732275, 1.87014586, 5.730707], [8.76495918, 8.01724968, 4.04594666], [10.28148371, 8.05785269, 6.92203438], [10.28148371, 5.96893796, 5.01810128], [8.9732275, 6.68027117, 5.730707], [11.18719063, 6.571537, 7.84748997], [5.9999995, 6.0, 8.38684897]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-0.689447676651298, 128.672478940398, 2.30511834335425, -0.934385185549445]",29.17868964225
FOR010_M2II_8,"{'numbers': [8, 12, 12, 14, 8, 8, 8, 6, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 12, 8, 6, 8, 8, 12, 12, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 14, 8, 6], 'positions': [[0.45547887, 5.1096215, 7.79926197], [3.85704633, 2.49870447, 4.03232266], [2.34052179, 2.53930749, 6.90841038], [5.37357086, 4.54701619, 3.06016803], [2.34052179, 3.63473327, 4.98009418], [5.37357086, 3.83832124, 4.57178961], [3.64877801, 1.16172597, 5.717083], [6.0, 1.18987419, 8.36954697], [6.521577, 0.29949619, 7.79926197], [5.478423, 2.08025319, 8.93983197], [3.85704633, 7.30882979, 4.03232266], [5.37357086, 4.94437015, 6.33425028], [2.34052179, 7.3494328, 6.90841038], [2.34052179, 5.26051807, 5.00447728], [5.37357086, 6.17280099, 3.08455113], [2.34052179, 8.44485858, 4.98009418], [5.37357086, 8.64844655, 4.57178961], [3.64877801, 5.97185128, 5.717083], [1.03226558, 5.97185128, 5.717083], [6.521577, 5.1096215, 7.79926197], [5.478423, 6.8903785, 8.93983197], [5.37357086, 9.75449546, 6.33425028], [3.64877801, 10.78197659, 5.717083], [6.0, 10.81012481, 8.36954697], [6.521577, 9.91974681, 7.79926197], [5.478423, 11.70050381, 8.93983197], [6.89009539, 2.49870447, 4.03232266], [8.40661992, 2.53930749, 6.90841038], [8.40661992, 3.63473327, 4.98009418], [7.09836371, 1.16172597, 5.717083], [9.92314446, 7.30882979, 4.03232266], [6.89009539, 7.30882979, 4.03232266], [11.43966899, 4.94437015, 6.33425028], [8.40661992, 7.3494328, 6.90841038], [8.40661992, 5.26051807, 5.00447728], [8.40661992, 8.44485858, 4.98009418], [8.40661992, 5.96921302, 3.49285571], [9.71487614, 5.97185128, 5.717083], [7.09836371, 5.97185128, 5.717083], [11.54452113, 6.8903785, 8.93983197], [8.40661992, 10.07064338, 5.00447728], [7.09836371, 10.78197659, 5.717083], [6.0, 5.9999995, 8.36954697]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.02523590875103, 121.759707806759, 2.34955445215053, -2.26378513665009]",29.17868964225
