Silicate_ID,Structure,E_ads,RMSD
FOR010_21,"{'numbers': [8, 8, 6, 8, 8, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 14, 8, 8, 8, 8, 8, 6, 8, 8, 12, 8, 8, 8, 12, 8, 8, 6], 'positions': [[1.61634134, 4.92673963, 6.0564412], [0.11599337, 7.164139, 8.81575485], [5.9999995, 1.18987469, 8.85655085], [6.1820915, 2.35401369, 8.81575485], [5.8179085, 0.02573569, 8.89734685], [3.34113419, 3.8992585, 5.43927392], [6.37418326, 4.21540643, 6.76904692], [6.37418326, 2.58962163, 6.79343002], [6.37418326, 5.19827225, 3.10265315], [3.34113419, 2.79320959, 7.20173459], [5.06592705, 4.92673963, 6.0564412], [4.64939041, 2.52167698, 4.24794654], [7.68243947, 4.92673963, 6.0564412], [6.1820915, 7.164139, 8.81575485], [5.8179085, 4.835861, 8.89734685], [6.37418326, 6.30432116, 4.86511382], [3.34113419, 8.70938381, 5.43927392], [6.37418326, 9.02553174, 6.76904692], [3.34113419, 6.62046908, 3.53534082], [6.37418326, 7.39974694, 6.79343002], [3.34113419, 7.6033349, 7.20173459], [5.06592705, 9.73686494, 6.0564412], [4.64939041, 7.33180229, 4.24794654], [7.68243947, 9.73686494, 6.0564412], [5.9999995, 10.81012531, 8.85655085], [6.1820915, 11.97426431, 8.81575485], [5.8179085, 9.64598631, 8.89734685], [9.40723232, 3.8992585, 5.43927392], [9.40723232, 2.79320959, 7.20173459], [11.13202518, 4.92673963, 6.0564412], [11.88400663, 4.835861, 8.89734685], [9.40723232, 8.70938381, 5.43927392], [9.40723232, 7.6033349, 7.20173459], [8.09897611, 7.33180229, 4.24794654], [5.9999995, 6.0, 8.85655085]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.27243094224946, 174.261857100405, 2.85505702625403]",1.08688767930636
FOR010_22,"{'numbers': [14, 8, 8, 12, 14, 8, 8, 8, 12, 14, 8, 8, 8, 8, 8, 6, 8, 8, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 6], 'positions': [[1.99144608, 3.89279303, 6.23671363], [1.99144608, 2.26700823, 6.26109673], [3.29970229, 4.60412623, 5.52410791], [1.99144608, 5.98170776, 4.33278053], [1.99144608, 8.70291834, 6.23671363], [1.99144608, 7.07713354, 6.26109673], [3.29970229, 9.41425154, 5.52410791], [0.90940672, 6.27873, 9.02137557], [5.02449515, 3.5766451, 4.90694063], [8.05754421, 3.89279303, 6.23671363], [8.05754421, 2.26700823, 6.26109673], [5.02449515, 4.67207088, 2.97862443], [5.02449515, 2.47059619, 6.66940131], [6.749288, 4.60412623, 5.52410791], [9.36580042, 4.60412623, 5.52410791], [5.90128385, 1.18987469, 8.62338057], [4.82706385, 0.91114469, 8.22538457], [6.97550485, 1.46860469, 9.02137557], [8.05754421, 5.98170776, 4.33278053], [5.02449515, 8.38677041, 4.90694063], [8.05754421, 8.70291834, 6.23671363], [5.02449515, 6.29785568, 3.00300753], [8.05754421, 7.07713354, 6.26109673], [5.02449515, 7.2807215, 6.66940131], [6.749288, 9.41425154, 5.52410791], [6.33275136, 7.00918889, 3.71561325], [3.71623893, 7.00918889, 3.71561325], [9.36580042, 9.41425154, 5.52410791], [4.82706385, 5.72127, 8.22538457], [6.97550485, 6.27873, 9.02137557], [5.90128385, 10.81012531, 8.62338057], [4.82706385, 10.53139531, 8.22538457], [6.97550485, 11.08885531, 9.02137557], [11.09059328, 7.2807215, 6.66940131], [10.89316198, 5.72127, 8.22538457], [5.90128385, 6.0, 8.62338057]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.8918014766507, 179.673841612732, 3.0782072642867]",0.866040967592104
FOR010_23,"{'numbers': [14, 8, 8, 8, 8, 8, 6, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 6], 'positions': [[1.7238433, 5.27712554, 6.36241013], [1.7238433, 3.65134074, 6.38679323], [3.03209951, 5.98845874, 5.64980441], [1.10632987, 5.9608665, 8.65969607], [1.7238433, 8.46146605, 6.38679323], [6.48168522, 1.17833343, 5.64980441], [6.0, 1.18987419, 8.77768707], [4.827572, 1.22900819, 8.89567907], [7.172428, 1.15074119, 8.65969607], [7.78994143, 2.55591496, 4.45847703], [4.75689236, 4.96097761, 5.03263713], [7.78994143, 5.27712554, 6.36241013], [7.78994143, 3.65134074, 6.38679323], [4.75689236, 6.05640339, 3.10432093], [4.75689236, 3.8549287, 6.79509781], [6.48168522, 5.98845874, 5.64980441], [6.06514858, 3.58339609, 3.84130975], [9.09819764, 5.98845874, 5.64980441], [4.827572, 6.0391335, 8.89567907], [7.172428, 5.9608665, 8.65969607], [7.78994143, 7.36604027, 4.45847703], [4.75689236, 9.77110292, 5.03263713], [7.78994143, 10.08725085, 6.36241013], [7.78994143, 8.46146605, 6.38679323], [4.75689236, 8.66505401, 6.79509781], [6.48168522, 10.79858405, 5.64980441], [6.06514858, 8.3935214, 3.84130975], [6.0, 10.81012481, 8.77768707], [4.827572, 10.84925881, 8.89567907], [7.172428, 10.77099181, 8.65969607], [10.82299049, 3.8549287, 6.79509781], [10.89367013, 6.0391335, 8.89567907], [10.82299049, 8.66505401, 6.79509781], [6.0, 5.9999995, 8.77768707]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-3.39949369365172, 131.209368863944, 1.42228421745749]",0.682613353223661
FOR010_24,"{'numbers': [8, 8, 8, 8, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 12, 8, 8, 8, 6], 'positions': [[2.27814319, 4.17359172, 4.9864465], [0.96988698, 6.64659903, 5.72343532], [2.27814319, 8.98371703, 4.9864465], [0.69722487, 6.622773, 8.82204816], [4.00293604, 3.14611059, 4.36927923], [7.03598511, 3.46225852, 5.69905222], [7.03598511, 1.83647372, 5.72343532], [4.00293604, 2.04006168, 6.1317399], [5.7277289, 4.17359172, 4.9864465], [8.34424132, 4.17359172, 4.9864465], [6.0, 1.18987469, 8.17433516], [5.236677, 0.56710169, 7.52662216], [6.763323, 1.81264769, 8.82204816], [7.03598511, 5.55117325, 3.79511912], [4.00293604, 7.9562359, 4.36927923], [7.03598511, 8.27238383, 5.69905222], [7.03598511, 6.64659903, 5.72343532], [4.00293604, 6.85018699, 6.1317399], [5.7277289, 8.98371703, 4.9864465], [5.31119226, 6.57865438, 3.17795184], [8.34424132, 8.98371703, 4.9864465], [5.236677, 5.377227, 7.52662216], [6.763323, 6.622773, 8.82204816], [6.0, 10.81012531, 8.17433516], [5.236677, 10.18735231, 7.52662216], [6.763323, 11.43289831, 8.82204816], [10.06903417, 7.9562359, 4.36927923], [10.06903417, 6.85018699, 6.1317399], [8.76077796, 6.57865438, 3.17795184], [11.30277513, 5.377227, 7.52662216], [6.0, 6.0, 8.17433516]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.85017805624852, 179.462054860665, 3.10162381880208]",1.03446340298185
FOR010_25,"{'numbers': [8, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 12, 8, 8, 12, 8, 8, 8, 6], 'positions': [[0.73378037, 5.28785, 7.72901816], [2.93741735, 3.08274922, 4.47625323], [5.97046642, 3.39889715, 5.80602622], [5.97046642, 1.77311235, 5.83040932], [2.93741735, 1.97670031, 6.2387139], [4.66221021, 4.11023035, 5.0934205], [7.27872263, 4.11023035, 5.0934205], [5.9999995, 1.18987469, 8.22204616], [5.2001215, 1.90202469, 8.71507416], [6.7998785, 0.47772469, 7.72901816], [5.97046642, 5.48781188, 3.90209312], [2.93741735, 7.89287453, 4.47625323], [5.97046642, 8.20902246, 5.80602622], [5.97046642, 6.58323766, 5.83040932], [2.93741735, 6.78682562, 6.2387139], [4.66221021, 8.92035566, 5.0934205], [4.24567357, 6.51529301, 3.28492584], [7.27872263, 8.92035566, 5.0934205], [5.2001215, 6.71215, 8.71507416], [6.7998785, 5.28785, 7.72901816], [5.97046642, 11.39336297, 5.83040932], [5.9999995, 10.81012531, 8.22204616], [5.2001215, 11.52227531, 8.71507416], [6.7998785, 10.09797531, 7.72901816], [9.00351548, 3.08274922, 4.47625323], [9.00351548, 1.97670031, 6.2387139], [10.72830834, 4.11023035, 5.0934205], [9.00351548, 7.89287453, 4.47625323], [9.00351548, 6.78682562, 6.2387139], [7.69525927, 6.51529301, 3.28492584], [11.26621963, 6.71215, 8.71507416], [5.9999995, 6.0, 8.22204616]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.281338045251, 174.557449574815, 2.83436170421924]",0.81306232014971
FOR010_26,"{'numbers': [14, 8, 8, 8, 8, 12, 14, 8, 8, 6, 8, 8, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 14, 8, 8, 8, 8, 8, 6, 8, 8, 8, 6], 'positions': [[2.65007033, 4.84063569, 6.41317263], [2.65007033, 3.21485089, 6.43755573], [1.34181411, 5.55196889, 5.70056691], [3.95832654, 5.55196889, 5.70056691], [0.66783287, 6.922574, 8.81369057], [2.65007033, 6.92955042, 4.50923953], [2.65007033, 9.650761, 6.41317263], [2.65007033, 8.0249762, 6.43755573], [3.95832654, 10.3620942, 5.70056691], [6.0, 1.18987469, 8.82930357], [6.733931, 2.11244869, 8.81369057], [5.266069, 0.26730069, 8.84491657], [5.68311939, 4.52448776, 5.08339963], [8.71616846, 4.84063569, 6.41317263], [8.71616846, 3.21485089, 6.43755573], [5.68311939, 5.61991354, 3.15508343], [5.68311939, 3.41843885, 6.84586031], [7.40791225, 5.55196889, 5.70056691], [6.99137561, 3.14690624, 3.89207225], [4.37486318, 3.14690624, 3.89207225], [10.02442467, 5.55196889, 5.70056691], [6.733931, 6.922574, 8.81369057], [5.266069, 5.077426, 8.84491657], [8.71616846, 6.92955042, 4.50923953], [5.68311939, 9.33461307, 5.08339963], [8.71616846, 9.650761, 6.41317263], [5.68311939, 7.24569834, 3.17946653], [8.71616846, 8.0249762, 6.43755573], [5.68311939, 8.22856416, 6.84586031], [7.40791225, 10.3620942, 5.70056691], [6.99137561, 7.95703155, 3.89207225], [4.37486318, 7.95703155, 3.89207225], [6.0, 10.81012531, 8.82930357], [6.733931, 11.73269931, 8.81369057], [5.266069, 9.88755131, 8.84491657], [11.33216713, 5.077426, 8.84491657], [6.0, 6.0, 8.82930357]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-3.07368782314848, 179.527061040512, 3.23922122675128]",1.24874865912779
FOR010_27,"{'numbers': [8, 12, 14, 8, 8, 8, 8, 12, 14, 8, 8, 6, 8, 8, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 8, 6], 'positions': [[4.76413765, 1.54594345, 5.77146341], [3.45588144, 2.92352498, 4.58013603], [3.45588144, 5.64473556, 6.48406913], [3.45588144, 4.01895076, 6.50845223], [2.14762522, 6.35606876, 5.77146341], [4.76413765, 6.35606876, 5.77146341], [0.98109587, 6.5415395, 8.74858607], [3.45588144, 7.73365029, 4.58013603], [3.45588144, 10.45486087, 6.48406913], [3.45588144, 8.82907607, 6.50845223], [8.21372336, 1.54594345, 5.77146341], [6.0, 1.18987419, 8.76130307], [4.952806, 0.64833519, 8.77402007], [7.047194, 1.73141419, 8.74858607], [6.4889305, 5.32858763, 5.15429613], [9.52197957, 5.64473556, 6.48406913], [9.52197957, 4.01895076, 6.50845223], [6.4889305, 6.42401341, 3.22597993], [6.4889305, 4.22253872, 6.91675681], [8.21372336, 6.35606876, 5.77146341], [7.79718672, 3.95100611, 3.96296875], [5.18067429, 3.95100611, 3.96296875], [10.83023578, 6.35606876, 5.77146341], [4.952806, 5.4584605, 8.77402007], [7.047194, 6.5415395, 8.74858607], [9.52197957, 7.73365029, 4.58013603], [6.4889305, 10.13871294, 5.15429613], [6.4889305, 8.04979821, 3.25036303], [9.52197957, 8.82907607, 6.50845223], [6.4889305, 9.03266403, 6.91675681], [7.79718672, 8.76113142, 3.96296875], [5.18067429, 8.76113142, 3.96296875], [6.0, 10.81012481, 8.76130307], [4.952806, 10.26858581, 8.77402007], [7.047194, 11.35166481, 8.74858607], [11.01890413, 5.4584605, 8.77402007], [6.0, 5.9999995, 8.76130307]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.27829002984913, 174.283941457316, 2.80680626758326]",1.09305814983827
FOR010_28,"{'numbers': [8, 12, 14, 8, 8, 8, 8, 12, 14, 8, 8, 6, 8, 8, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 8, 6], 'positions': [[4.76413765, 1.54594345, 5.77146341], [3.45588144, 2.92352498, 4.58013603], [3.45588144, 5.64473556, 6.48406913], [3.45588144, 4.01895076, 6.50845223], [2.14762522, 6.35606876, 5.77146341], [4.76413765, 6.35606876, 5.77146341], [0.98109587, 6.5415395, 8.74858607], [3.45588144, 7.73365029, 4.58013603], [3.45588144, 10.45486087, 6.48406913], [3.45588144, 8.82907607, 6.50845223], [8.21372336, 1.54594345, 5.77146341], [6.0, 1.18987419, 8.76130307], [4.952806, 0.64833519, 8.77402007], [7.047194, 1.73141419, 8.74858607], [6.4889305, 5.32858763, 5.15429613], [9.52197957, 5.64473556, 6.48406913], [9.52197957, 4.01895076, 6.50845223], [6.4889305, 6.42401341, 3.22597993], [6.4889305, 4.22253872, 6.91675681], [8.21372336, 6.35606876, 5.77146341], [7.79718672, 3.95100611, 3.96296875], [5.18067429, 3.95100611, 3.96296875], [10.83023578, 6.35606876, 5.77146341], [4.952806, 5.4584605, 8.77402007], [7.047194, 6.5415395, 8.74858607], [9.52197957, 7.73365029, 4.58013603], [6.4889305, 10.13871294, 5.15429613], [6.4889305, 8.04979821, 3.25036303], [9.52197957, 8.82907607, 6.50845223], [6.4889305, 9.03266403, 6.91675681], [7.79718672, 8.76113142, 3.96296875], [5.18067429, 8.76113142, 3.96296875], [6.0, 10.81012481, 8.76130307], [4.952806, 10.26858581, 8.77402007], [7.047194, 11.35166481, 8.74858607], [11.01890413, 5.4584605, 8.77402007], [6.0, 5.9999995, 8.76130307]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-3.28806422434832, 178.420220286121, 3.05670777019028]",1.79707324701297
FOR010_29,"{'numbers': [8, 12, 14, 8, 8, 8, 8, 8, 12, 14, 8, 8, 6, 8, 8, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 14, 8, 8, 8, 8, 6, 8, 8, 8, 6], 'positions': [[5.21392559, 1.20596807, 5.41218391], [3.90566938, 2.5835496, 4.22085653], [3.90566938, 5.30476018, 6.12478963], [3.90566938, 3.67897538, 6.14917273], [0.87262031, 3.88256334, 6.55747731], [2.59741316, 6.01609338, 5.41218391], [5.21392559, 6.01609338, 5.41218391], [0.52625437, 5.169272, 7.95168957], [3.90566938, 7.39367491, 4.22085653], [3.90566938, 10.11488549, 6.12478963], [3.90566938, 8.48910069, 6.14917273], [5.21392559, 10.82621869, 5.41218391], [5.9999995, 1.18987469, 8.54249457], [6.5923525, 0.35914669, 7.95168957], [5.4076475, 2.02060269, 9.13329957], [6.93871844, 4.98861225, 4.79501663], [9.97176751, 5.30476018, 6.12478963], [9.97176751, 3.67897538, 6.14917273], [6.93871844, 6.08403803, 2.86670043], [6.93871844, 3.88256334, 6.55747731], [8.6635113, 6.01609338, 5.41218391], [8.24697466, 3.61103073, 3.60368925], [5.63046223, 3.61103073, 3.60368925], [6.5923525, 5.169272, 7.95168957], [5.4076475, 6.830728, 9.13329957], [6.93871844, 9.79873756, 4.79501663], [6.93871844, 7.70982283, 2.89108353], [9.97176751, 8.48910069, 6.14917273], [6.93871844, 8.69268865, 6.55747731], [8.24697466, 8.42115604, 3.60368925], [5.63046223, 8.42115604, 3.60368925], [5.9999995, 10.81012531, 8.54249457], [6.5923525, 9.97939731, 7.95168957], [5.4076475, 11.64085331, 9.13329957], [11.47374563, 6.830728, 9.13329957], [5.9999995, 6.0, 8.54249457]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-3.29244267245053, 177.960242160391, 2.87927904030536]",1.86827722284157
FOR010_30,"{'numbers': [8, 6, 8, 8, 12, 14, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 6, 8, 8, 12, 8, 8, 12, 8, 8, 6], 'positions': [[1.24215808, 4.997579, 5.8838192], [5.9726705, 1.18987519, 8.79419885], [6.0918705, 2.32995519, 9.06996885], [5.8534705, 0.04979419, 8.51842885], [2.96695093, 3.97009787, 5.26665192], [6.0, 4.2862458, 6.59642492], [6.0, 2.660461, 6.62080802], [6.0, 5.26911162, 2.93003115], [2.96695093, 2.86404896, 7.02911259], [4.69174379, 4.997579, 5.8838192], [7.30825621, 4.997579, 5.8838192], [6.0918705, 7.1400805, 9.06996885], [5.8534705, 4.8599195, 8.51842885], [6.0, 6.37516053, 4.69249182], [2.96695093, 8.78022318, 5.26665192], [6.0, 9.09637111, 6.59642492], [6.0, 7.47058631, 6.62080802], [2.96695093, 7.67417427, 7.02911259], [4.69174379, 9.80770431, 5.8838192], [4.27520715, 7.40264166, 4.07532454], [7.30825621, 9.80770431, 5.8838192], [5.9726705, 10.81012581, 8.79419885], [6.0918705, 11.95020581, 9.06996885], [5.8534705, 9.67004481, 8.51842885], [9.03304907, 3.97009787, 5.26665192], [9.03304907, 2.86404896, 7.02911259], [10.75784192, 4.997579, 5.8838192], [9.03304907, 8.78022318, 5.26665192], [9.03304907, 7.67417427, 7.02911259], [7.72479285, 7.40264166, 4.07532454], [5.9726705, 6.0000005, 8.79419885]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.84543844504992, 179.357735634884, 3.06977121002067]",1.15492067885151
FOR010_31,"{'numbers': [8, 8, 6, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 6, 8, 8, 12, 8, 8, 8, 12, 8, 8, 6], 'positions': [[1.40804965, 5.52458589, 5.099313], [1.02894737, 5.9830055, 7.83596366], [5.9999995, 1.18987519, 8.27257266], [7.0950455, 1.17288019, 7.83596366], [4.9049545, 1.20686919, 8.70918166], [6.16589157, 2.09204211, 3.90798562], [3.1328425, 4.49710476, 4.48214573], [6.16589157, 4.81325269, 5.81191872], [6.16589157, 3.18746789, 5.83630182], [3.1328425, 3.39105585, 6.2446064], [4.85763536, 5.52458589, 5.099313], [4.44109872, 3.11952324, 3.29081834], [7.47414778, 5.52458589, 5.099313], [7.0950455, 5.9830055, 7.83596366], [4.9049545, 6.0169945, 8.70918166], [6.16589157, 6.90216742, 3.90798562], [3.1328425, 9.30723007, 4.48214573], [6.16589157, 9.623378, 5.81191872], [6.16589157, 7.9975932, 5.83630182], [3.1328425, 8.20118116, 6.2446064], [4.85763536, 10.3347112, 5.099313], [4.44109872, 7.92964855, 3.29081834], [7.47414778, 10.3347112, 5.099313], [5.9999995, 10.81012581, 8.27257266], [7.0950455, 10.79313081, 7.83596366], [4.9049545, 10.82711981, 8.70918166], [9.19894063, 4.49710476, 4.48214573], [9.19894063, 3.39105585, 6.2446064], [10.92373349, 5.52458589, 5.099313], [10.97105263, 6.0169945, 8.70918166], [9.19894063, 9.30723007, 4.48214573], [9.19894063, 8.20118116, 6.2446064], [7.89068442, 7.92964855, 3.29081834], [5.9999995, 6.0000005, 8.27257266]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.28905628285179, 175.845783522043, 2.78390273258451]",0.553455344098001
FOR010_32,"{'numbers': [14, 8, 8, 8, 8, 14, 8, 6, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 6, 8, 8, 12, 8, 8, 8, 6], 'positions': [[1.3919774, 5.76687365, 6.13353813], [1.3919774, 4.14108885, 6.15792123], [2.70023361, 6.47820685, 5.42093241], [0.76773687, 5.3923405, 9.12455107], [1.3919774, 8.95121416, 6.15792123], [7.45807553, 0.95674834, 6.13353813], [6.14981932, 1.66808154, 5.42093241], [6.0, 1.18987419, 8.55401707], [6.833835, 0.58221519, 9.12455107], [5.166165, 1.79753419, 7.98348307], [7.45807553, 3.04566307, 4.22960503], [4.42502646, 5.45072572, 4.80376513], [7.45807553, 5.76687365, 6.13353813], [7.45807553, 4.14108885, 6.15792123], [4.42502646, 6.5461515, 2.87544893], [4.42502646, 4.34467681, 6.56622581], [6.14981932, 6.47820685, 5.42093241], [5.73328268, 4.0731442, 3.61243775], [8.76633174, 6.47820685, 5.42093241], [6.833835, 5.3923405, 9.12455107], [5.166165, 6.6076595, 7.98348307], [7.45807553, 7.85578838, 4.22960503], [4.42502646, 10.26085103, 4.80376513], [7.45807553, 10.57699896, 6.13353813], [7.45807553, 8.95121416, 6.15792123], [4.42502646, 9.15480212, 6.56622581], [5.73328268, 8.88326951, 3.61243775], [6.0, 10.81012481, 8.55401707], [6.833835, 10.20246581, 9.12455107], [5.166165, 11.41778481, 7.98348307], [10.49112459, 5.45072572, 4.80376513], [10.49112459, 4.34467681, 6.56622581], [11.23226313, 6.6076595, 7.98348307], [10.49112459, 9.15480212, 6.56622581], [6.0, 5.9999995, 8.55401707]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.2795046101503, 178.005658568392, 2.97503470070161]",0.710905420543604
FOR010_33,"{'numbers': [14, 8, 8, 12, 14, 8, 8, 8, 8, 8, 12, 8, 8, 6, 8, 8, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 6], 'positions': [[4.03660414, 1.5239204, 6.16533263], [2.72834792, 2.2352536, 5.45272691], [5.34486035, 2.2352536, 5.45272691], [4.03660414, 3.61283513, 4.26139953], [4.03660414, 6.33404571, 6.16533263], [4.03660414, 4.70826091, 6.18971573], [1.00355507, 4.91184887, 6.59802031], [2.72834792, 7.04537891, 5.45272691], [5.34486035, 7.04537891, 5.45272691], [0.58746337, 5.145042, 8.12954257], [4.03660414, 8.42296044, 4.26139953], [4.03660414, 9.51838622, 6.18971573], [8.79444606, 2.2352536, 5.45272691], [5.9999995, 1.18987469, 8.61114957], [5.3464385, 2.04483269, 9.09275657], [6.6535615, 0.33491669, 8.12954257], [7.0696532, 6.01789778, 4.83555963], [10.10270227, 6.33404571, 6.16533263], [10.10270227, 4.70826091, 6.18971573], [7.0696532, 7.11332356, 2.90724343], [7.0696532, 4.91184887, 6.59802031], [8.79444606, 7.04537891, 5.45272691], [8.37790942, 4.64031626, 3.64423225], [5.76139699, 4.64031626, 3.64423225], [5.3464385, 6.854958, 9.09275657], [6.6535615, 5.145042, 8.12954257], [10.10270227, 9.51838622, 6.18971573], [7.0696532, 9.72197418, 6.59802031], [5.9999995, 10.81012531, 8.61114957], [5.3464385, 11.66508331, 9.09275657], [6.6535615, 9.95516731, 8.12954257], [11.41253663, 6.854958, 9.09275657], [5.9999995, 6.0, 8.61114957]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.8400889586494, 179.563514344855, 3.01314171914923]",1.25696228924179
FOR010_34,"{'numbers': [14, 8, 12, 14, 8, 8, 8, 8, 12, 14, 8, 8, 8, 6, 8, 8, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 6, 8, 8, 6], 'positions': [[2.96695093, 1.98658295, 6.33749063], [4.27520715, 2.69791615, 5.62488491], [2.96695093, 4.07549768, 4.43355753], [2.96695093, 6.79670826, 6.33749063], [2.96695093, 5.17092346, 6.36187373], [1.65869472, 7.50804146, 5.62488491], [4.27520715, 7.50804146, 5.62488491], [2.96695093, 9.98104877, 6.36187373], [6.0, 1.67043502, 5.00771763], [9.03304907, 1.98658295, 6.33749063], [6.0, 0.56438611, 6.77017831], [7.72479285, 2.69791615, 5.62488491], [10.34130528, 2.69791615, 5.62488491], [6.28574453, 1.18987419, 8.56520857], [6.31311053, 0.06604619, 8.92059857], [6.25837853, 2.31370319, 8.20981957], [9.03304907, 4.07549768, 4.43355753], [6.0, 6.48056033, 5.00771763], [9.03304907, 6.79670826, 6.33749063], [6.0, 4.3916456, 3.10378453], [9.03304907, 5.17092346, 6.36187373], [6.0, 7.57598611, 3.07940143], [6.0, 5.37451142, 6.77017831], [7.72479285, 7.50804146, 5.62488491], [7.30825621, 5.10297881, 3.81639025], [4.69174379, 5.10297881, 3.81639025], [10.34130528, 7.50804146, 5.62488491], [6.31311053, 4.8761715, 8.92059857], [6.25837853, 7.1238285, 8.20981957], [9.03304907, 8.88562299, 4.43355753], [9.03304907, 9.98104877, 6.36187373], [6.0, 10.18463673, 6.77017831], [6.28574453, 10.81012481, 8.56520857], [6.31311053, 9.68629681, 8.92059857], [6.25837853, 11.93395381, 8.20981957], [6.28574453, 5.9999995, 8.56520857]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.65182460274923, 111.728494918949, 1.25949012791655]",0.294229167373477
